wkhs	1425287
por	784977
apg	1796209
vsat	797721
avt	8858
six	701374
cwk	1628369
wns	1356570
bco	78890
ride	1759546
ppbi	1028918
cbrl	1067294
cpa	1345105
ktos	1069258
crsr	1743759
tigo	912958
focs	1651052
agio	1439222
bkh	1130464
ogs	1587732
awi	7431
spt	1517375
wwe	1091907
ufpi	912767
atc	1762459
yala	1794350
si	1312109
fhb	36377
igt	1619762
hl	719413
sem	1320414
trn	99780
apph	1807707
jteky	1446661
ibp	1580905
form	1039399
doc	1574540
rsi	1793659
diod	29002
mdc	773141
chffy	1601994
seb	88121
grp-un	1564538
bhf	1685040
swx	1692115
stmp	1082923
tmhc	1562476
yueiy	1444719
boh	46195
ab	825313
unvr	1494319
pch	1338749
bmch	1574815
apls	1492422
aagh	1098009
srne	850261
rog	84748
save	1498710
r	85961
cig	1157557
hrb	12659
eght	1023731
rcii	933036
momo	1610601
cnmd	816956
car	723612
blkb	1280058
spb	109177
twou	1459417
adnt	1670541
seer	1726445
fele	38725
vsh	103730
tls	320121
cnne	1704720
mara	1507605
legn	1801198
amn	1142750
livn	1639691
vc	1111335
wor	108516
gatx	40211
eqc	803649
ssrm	921638
krtx	1771917
goev	1750153
nvg	1090116
sr	1126956
vrnt	1166388
arvn	1655759
hi	1417398
irbt	1159167
tsem	928876
musa	1573516
csod	1401680
pzza	901491
rrr	1653653
nstg	1401708
mor	1340243
opch	1014739
prld	1678660
ccohy	1461283
sumo	1643269
rckt	1281895
eaf	931148
eat	703351
bjchy	1454468
dan	26780
crlbf	1832928
hims	1773751
abcb	351569
hwc	750577
mmyt	1495153
safm	812128
sstk	1549346
bbu	1654795
sxt	310142
wri	828916
atco	1794846
ait	109563
kfy	56679
ale	66756
aple	1418121
epr	1045450
pcrx	1396814
dorm	868780
wd	1497770
azihy	1533475
hgv	1674168
edit	1650664
cno	1224608
sdipf	1562040
colb	887343
becn	1124941
mcy	64996
golf	1672013
sfrgy	1571549
fti	1681459
fn	1408710
dnp	806628
matx	3453
can	1780652
frhc	924805
mant	892537
hmsy	1196501
ltcn	1732406
vg	1272830
max	1818383
carg	1494259
cwh	1669779
rvmd	1628171
out	1579877
trq	1158041
sogo	1713947
ebc	1810546
bngo	1411690
prg	1808834
snbr	827187
isbc	1594012
brp	1781755
gme	1326380
anioy	1438557
ago	1273813
mmsi	856982
bbby	886158
ninoy	1446588
vne	1733186
bxs	1299939
etrn	1747009
opk	944809
veon	1468091
brfs	1122491
abg	1144980
utz	1739566
joe	745308
atkr	1666138
nad	1083839
nhi	877860
mtls	1091223
cmd	19446
onto	704532
jgccy	1446662
bpxxy	1567024
alks	1520262
caty	861842
cvlt	1169561
pci	1558629
ps	1725579
itci	1567514
cns	1284812
rock	912562
shoo	913241
nsp	1000753
esba	1553079
aca	1739445
gsat	1366868
cort	1088856
sfnc	90498
nndm	1643303
bmi	9092
pdco	891024
bft	1818355
sun	1552275
fold	1178879
fskr	1525759
kmt	55242
ibtx	1564618
ccu	888746
asccy	1600930
esrt	1541401
mth	833079
psec	1287032
urbn	912615
ng	1173420
lgf-a	929351
ghc	104889
psmt	1041803
med	910329
agi	1178819
pdce	77877
mxl	1288469
asb	7789
lxp	910108
seas	1564902
onb	707179
enr	1632790
jw-a	107140
vldr	1745317
avav	1368622
elp	1041792
mc	1596967
anhgy	1602277
laur	912766
hp	46765
niu	1744781
adv	1776661
phr	1412408
noah	1499543
trox	1530804
bstz	1768666
gbt	1629137
ful	39368
cwst	911177
ofc	860546
svmk	1739936
meoh	886977
lthm	1742924
amrc	1488139
yq	1821468
peb	1474098
cmc	22444
cixx	1829948
aqua	1604643
atrc	1323885
www	110471
cvbf	354647
wern	793074
nuva	1142596
ucbi	857855
ngvt	1653477
igms	1496323
unit	1620280
bvn	1013131
aub	883948
hyfm	1695295
hkib	1769731
ping	1679826
eh	1759783
ptve	1527508
abm	771497
klic	56978
vie	1734517
clne	1368265
myte	1831907
nwe	73088
nsit	932696
amrn	897448
lgih	1580670
grwg	1604868
cnx	1070412
tex	97216
mime	1644675
sum	1621563
bcucy	1581285
jjsf	785956
jeld	1674335
cbt	16040
cwt	1035201
ctb	24491
fibk	860413
alxo	1810182
swn	7332
clny	1679688
hyln	1759631
taro	906338
awr	1056903
csiq	1375877
stay	1581164
xncr	1326732
enbl	1591763
maxr	1121142
gdot	1386278
skyw	793733
arnc	1790982
indb	776901
itgr	1114483
box	1372612
manu	1549107
yelp	1345016
bipc	1788348
mvis	65770
comm	1517228
sho	1295810
ccoi	1158324
nni	1258602
accd	1481646
ael	1039828
ths	1320695
ese	866706
iboc	315709
coop	933136
mic	1289790
cnk	1385280
ontf	1110611
hth	1265131
fhi	1056288
fun	811532
exls	1297989
lila	1712184
btrs	1774155
bnl	1424182
smpl	1702744
ax	1299709
pjt	1626115
svnby	1464794
cyrx	1124524
exg	1379438
bndsy	1438556
inmd	1742692
brc	746598
gpi	1031203
flr	1124198
cade	1614184
door	893691
tr	98677
scl	94049
cim	1409493
ain	819793
evtc	1559865
b	9984
rrc	315852
ar	1433270
ino	1055726
rvlv	1746618
nsa	1618563
vnom	1602065
ava	104918
pax	1825570
tac	1144800
fcfs	840489
rlj	1511337
ati	1018963
axsm	1579428
sfbs	1430723
sina	1094005
csq	1275214
cydy	1175680
mdrx	1124804
ely	837465
azul	1432364
kw	1408100
sbgi	912752
sig	832988
ailih	18654
mgy	1698990
alvr	1754068
flgt	1674930
qtrx	1503274
sfm	1575515
spxc	88205
plmr	1761312
fult	700564
real	1573221
aozoy	1383906
kncay	1447125
pslv	1494728
avya	1418100
sitc	894315
egfey	1437178
mog-a	67887
ktb	1760965
anat	1801075
teo	932470
himx	1342338
usm	821130
tjbh	1499785
flow	1641991
dcph	1654151
sky	90896
iosp	1054905
gbdc	1476765
cmpr	1262976
prpl	1643953
tse	1519061
dy	67215
prmw	884713
eprt	1728951
sji	91928
cvi	1376139
cake	887596
nus	1021561
cde	215466
hmy	1023514
coke	317540
mtx	891014
utf	1275617
ttgt	1293282
endp	1593034
rmbs	917273
ear	1719395
odp	800240
thrm	903129
mgln	19411
mur	717423
mile	1819035
plxs	785786
mgee	1161728
nnox	1795251
amti	1801777
hri	1364479
qntqy	1350865
zim	1654126
yext	1614178
fwrd	912728
wgo	107687
cent	887733
jks	1481513
mtdr	1520006
gcmg	1819796
main	1396440
mtor	1113256
adct	1771910
big	768835
lac	1440972
fbc	1033012
gth	1782594
frme	712534
bposy	1588966
rpai	1222840
omab	1378239
egov	1065332
msge	1795250
acb	1683541
fsk	1422183
kymr	1815442
dfh	1825088
gef	43920
wafd	936528
vrrm	1682745
whd	1699136
nuv	812801
xper	1803696
int	789460
nvmi	1109345
ako-a	925261
navi	1593538
jehly	867536
blmn	1546417
lx	1708259
ssys	1517396
sgry	1638833
sanm	897723
fbp	1057706
fss	277509
mlhr	66382
tcp	1075607
ftai	1590364
jack	807882
pubm	1422930
gb	1799983
rnst	715072
tpic	1455684
cmp	1227654
ipof	1818873
mygn	899923
rusha	1012019
lgnd	886163
fix	1035983
calx	1406666
nzf	1137887
ipar	822663
mik	1593936
wsfs	828944
sndl	1766600
eqx	1756607
gshhy	1012139
amc	1411579
bkuh	1440153
amcx	1514991
stra	1013934
ffbc	708955
pqg	1708035
aso	1817358
sim	887153
shen	354963
cub	26076
vcel	887359
nuvb	1811063
mli	89439
mnro	876427
fmbi	702325
gluu	1366246
modv	1220754
ego	918608
hcsg	731012
bcat	1809541
pdm	1042776
kura	1422143
prk	805676
wbt	1650962
tph	1561680
crc	1609253
avns	1606498
rig	1451505
vtkly	913744
vgr	59440
banf	760498
epay	1073349
wsbc	203596
xhr	1616000
axnx	1603756
ntct	1078075
ctre	1590717
imcr	1671927
sats	1415404
fnma	310522
ipoe	1818874
stok	1623526
xl	1772720
pro	1392972
dpuky	1526593
nac	1074952
hrmy	1802665
simo	1329394
eva	1592057
om	1484612
orryy	1641431
hbm	1322422
fcpt	1650132
cstl	1447362
svc	945394
ngm	1426332
rcus	1724521
etwo	1800347
navg	793547
afya	1771007
enlc	1592000
mythy	1437470
bcnay	1445168
drna	1399529
pbh	1295947
gbio	1733294
olma	1750284
sava	1069530
rlgy	1398987
oibr-c	1160846
acmr	1680062
mwa	1350593
arce	1740594
cmps	1816590
myov	1679082
hlio	1024795
bdn	790816
cgnt	1824814
atge	730464
hcat	1636422
lob	1462120
flidy	1433087
flws	1084869
pgre	1605607
cpg	1545851
cere	1805387
bcc	1328581
iba	1044896
vsto	1616318
abr	1253986
stpk	1758766
mag	1230992
twnk	1644406
yumm	1073748
crto	1576427
pvg	1508844
mcrb	1609809
crs	17843
bsm	1621434
den	945764
mac	912242
lung	1127537
iijiy	1090633
idcc	1405495
cswi	1624794
prgs	876167
sbcf	730708
zom	1684144
bdc	913142
bgs	1278027
mfgp	1359711
ufs	1381531
ue	1611547
bcrx	882796
trmk	36146
mgrc	752714
infn	1138639
nmih	1547903
two	1465740
lbrt	1694028
cvco	278166
zuo	1423774
bur	1714174
uctt	1275014
htlf	920112
hubg	940942
rpay	1720592
drh	1298946
cstm	1563411
fbk	1649749
par	708821
prax	1689548
wre	104894
kn	1587523
adx	2230
jps	1176433
bke	885245
play	1525769
oi	812074
tds	1051512
pipr	1230245
cgem	1789972
auph	1600620
usna	896264
ns	1110805
domo	1505952
md	893949
prft	1085869
dmtk	1651944
roic	1407623
eb	1475115
ccs	1576940
cva	225648
pty	1190935
patk	76605
or	1627272
imgn	855654
sitm	1451809
sjw	766829
cohu	21535
uehpy	1364276
gcp	1644440
tbk	1539638
alg	897077
fuway	1090454
kar	1395942
kai	886346
kalu	811596
ggal	1114700
mfa	1055160
calm	16160
ety	1340736
dk	1694426
dbc	1328237
itcb	1276671
eurn	1604481
inst	1355754
pmt	1464423
ww	105319
mntk	1826600
finv	1691445
omi	75252
zyme	1403752
banr	946673
baly	1747079
vrts	883237
mdgl	1157601
cioxy	1483379
seznl	1662991
aat	1500217
amk	1591587
clbk	1723596
scgey	1449267
gsbd	1572694
pmvp	1699382
lzb	57131
crvl	874866
nktx	1787400
nmrk	1690680
ari	1467760
adus	1468328
sah	1043509
rvt	804116
silk	1397702
wetg	1784970
cffn	1490906
sttk	1680367
fmtx	1538927
nwbi	1471265
sbh	1368458
dkl	1552797
pdi	1510599
rvnc	1479290
boot	1610250
cccc	1662579
htgc	1280784
spns	885740
evt	1253327
arqt	1787306
impjy	1437538
sgmo	1001233
lnn	836157
bcab	1826892
hska	1038133
sasr	824410
dds	28917
dsl	1566388
kaiky	1447126
cpk	19745
dea	1622194
bgcp	1094831
epc	1096752
rmo	1757932
mnr	67625
yduqy	1519821
btt	1528437
usph	885978
blnk	1429764
freq	1703647
lkncy	1767582
jag	1685715
cang	1725123
cnst	1434418
rqi	1157842
atsg	894081
tbio	1693415
dlx	27996
erj	1355444
gevo	1392380
blue	1293971
aaww	1135185
utg	1263994
catm	1671013
bv	1734713
tlnd	1668105
rgnx	1590877
ntb	1653242
ocgn	1372299
lasr	1124796
vor	1817229
pbf	1534504
krys	1711279
ottr	1466593
praa	1185348
sbtx	1671858
anf	1018840
vlrs	1520504
kro	1257640
lkfn	721994
mass	1555279
prch	1784535
faro	917491
pgen	1356090
ges	912463
gab	794685
osis	1039065
evh	1628908
uis	746838
vctr	1570827
hrtx	818033
csii	1180145
hep	1283140
imvt	1764013
sy	1758530
home	1646228
repl	1737953
wabc	311094
gnl	1526113
amwd	794619
ty	99614
syke	1010612
srrk	1727196
syx	945114
bdj	1332283
tup	1008654
yi	1738906
cxp	1252849
wndw	1071840
rtlr	1748773
mbuu	1590976
orgo	1661181
insg	1022652
scs	1050825
ltc	887905
npo	1164863
hy	1173514
pagp	1581990
hsc	45876
ken	1611005
dcbo	1829959
cbz	944148
ypf	904851
avsfy	1454176
qure	1590560
cdxs	1200375
plt	914025
akr	899629
prim	1361538
krg	1286043
smci	1375365
ymab	1722964
hmn	850141
hhr	1721181
hmpt	1830197
pi	1114995
esta	1688757
argo	1091748
ismay	1438655
gnw	1276520
icfi	1362004
ahl-pc	1267395
nbtb	790359
gva	861459
pntg	1766400
tba	1832459
szgpy	1450344
knsa	1730430
usa	799195
ceqp	1136352
hope	1128361
iag	1203464
clb	1000229
gbx	923120
mmi	1578732
aroc	1389050
abml	1576873
nymt	1273685
ssp	832428
wdr	1052100
prtc	1782999
xpel	1767258
grcl	1826492
kamn	54381
taqr	1656053
kron	1741830
hni	48287
supn	1356576
frta	1678463
ttmi	1116942
sm	893538
hrvsf	1760439
rily	1464790
pfs	1178970
csgs	1005757
hlg	1596964
trs	842633
egbn	1050441
ttcf	1741231
bwmx	1788257
ehth	1333493
atgsy	1437541
nrix	1549595
sens	1616543
bsig	1748824
modn	1118417
nxe	1698535
ravn	82166
mho	799292
unfi	1020859
irwd	1446847
kros	1664710
gwb	1613665
oflx	1317945
road	1718227
aste	792987
wmk	105418
msc	1713334
htld	799233
ceva	1173489
codi	1345126
fsm	1341335
epac	6955
azre	1633438
aledy	1508668
adldy	1641427
swm	1000623
bma	1347426
bmdpf	1002788
zntl	1725160
mei	65270
opra	1737450
skt	899715
trvg	1683825
evv	1222922
gms	1600438
frg	1528930
itos	1808865
cytk	1061983
arct	1768224
nwn	1733998
pack	1712463
gol	1291733
fpf	1567569
slcjy	1523541
air	1750
nfh	1737422
vcra	1129260
tslx	1508655
jrvr	1620459
irt	1466085
sg	1744894
avo	1802974
cnr	883902
upld	1505155
vbtx	1501570
slp	1023459
giii	821002
lwel	1567098
arcb	894405
fgroy	1438926
bbn	1493683
stc	94344
atra	1604464
pyrnf	1743344
tnc	97134
sbe	1777393
pbi	78814
gnmk	1487371
cash	907471
paya	1819881
agys	78749
mlab	724004
core	1318084
brmk	1784797
fro	913290
hyt	1222401
zeal	1674988
etg	1270523
usac	1522727
knte	1797768
scu	1403256
stkl	351834
wire	850460
gff	50725
wpf	1809104
omer	1285819
ilpt	1717307
btz	1379384
etv	1322436
nvee	1532961
ocul	1393434
tgh	1413159
wprt	1370416
sblk	1386716
sa	1231346
ffg	1012771
bst	1616678
lgsxy	1447221
nexa	1713930
pgti	1354327
mrtn	799167
forty	1045986
mtrn	1104657
kra	1321646
alx	3499
alec	1653087
cogny	1584943
crk	23194
ladr	1577670
hurn	1289848
psnl	1527753
cnxn	1050377
lfugf	1448591
phat	1783183
mrsn	1442836
bxmx	1298699
cvgw	1133470
btai	1720893
ghg	1724755
gsah	1809987
pcvx	1649094
din	49754
lorl	1006269
mnkd	899460
cli	924901
mwk	1757715
rbbn	1708055
sand	1434614
alex	1545654
acls	1113232
idex	837852
foe	35214
wll	1255474
nfj	1260563
efsc	1025835
rytm	1649904
ocfc	1004702
zgnx	1375151
ntgr	1122904
atec	1350653
elf	1600033
pten	889900
azz	8947
tril	1616212
oxm	75288
scwx	1468666
evri	1318568
lnth	1521036
msex	66004
blfs	834365
veru	863894
pra	1127703
qada	1036188
bomn	1494582
qnst	1117297
jws	1800682
crncd	909531
aifly	1065199
ha	1172222
vff	1584549
fcf	712537
cenx	949157
tcbk	356171
nxgn	708818
oric	1796280
rmax	1581091
linx	1770883
rtp	1819848
nrc	70487
annx	1528115
buse	314489
star	1095651
rgr	95029
bpmp	1708301
iclk	1697818
jout	788329
rdwr	1094366
ichr	1652535
drq	1042893
uvv	102037
fdp	1047340
evop	1704596
glng	1207179
fxcny	1164009
plrx	1746473
cmre	1503584
camt	1109138
ever	1640428
nblx	1647513
rmr	1644378
ecol	1783400
lmnx	1033905
opi	1456772
ftoc	1816090
advm	1501756
zumz	1318008
trxc	876378
maxn	1796898
extr	1078271
imax	921582
rptx	1808158
hcc	1691303
plus	1022408
aacq	1802457
cers	1020214
gty	1052752
rad	84129
gpro	1500435
vsta	1792829
otrk	1136174
chco	726854
sxi	310354
shyf	743238
quot	1115128
tbbk	1295401
cmlf	1818331
prpb	1812667
brray	1381202
tvty	704415
nmz	1266585
hpk	1792849
nmfc	1496099
dcom	846617
bjri	1013488
chef	1517175
hgen	1293310
silv	1659520
nrk	1195739
meso	1345099
grpn	1490281
chrs	1512762
res	742278
arko	1823794
fdmt	1650648
vitl	1579733
mdp	65011
bpfh	821127
tgp	1308106
inva	1080014
cmco	1005229
snex	913760
ebon	1799290
cmbm	1738177
veri	1615165
ngd	800166
acrs	1557746
tmp	1005817
tcmd	1027838
svm	1340677
btwn	1815086
loma	1711375
saft	1172052
nbhc	1475841
fmcc	1026214
tbph	1583107
bif	102426
sbsi	705432
dnow	1599617
wow	1701051
ingn	1294133
sgh	1616533
nwbo	1072379
arco	1508478
eose	1805077
crhc	1818212
mgpi	835011
amsf	1018979
ajax	1824963
fbnc	811589
tell	61398
kos	1509991
mtsc	68709
vuzi	1463972
brog	1774983
stba	719220
plow	1287213
atri	701288
plya	1692412
dbd	28823
eos	1308335
bolt	1641281
qtt	1733298
trhc	1651561
chy	1222719
srce	34782
sybt	835324
pfc	946647
sgtx	1821323
clnc	1717547
cldx	744218
atnx	1300699
rnp	1224450
denn	852772
sndx	1395937
algs	1799448
lotz	1759008
chct	1631569
prrfy	1446252
mdxg	1376339
brkl	1049782
matw	63296
adag	1818838
oas	1486159
kids	1425450
ptgx	1377121
fprx	1175505
hqh	805267
apsg	1820872
kpti	1503802
mcri	907242
cls	1030894
fax	790500
tsha	1806310
tpgy	1819399
qqqx	1608741
kfrc	930420
hibb	1017480
srg	1628063
itpof	880224
ltmaq	1047716
cdmo	704562
hees	1339605
veco	103145
hmi	1720446
meg	1643615
epzm	1571498
erf	1126874
phvs	1830487
rwt	930236
cyh	1108109
cndt	1677703
morf	1679363
curi	1776909
hzo	1057060
axl	1062231
nesr	1698514
exk	1277866
inn	1497645
mgnx	1125345
tcrr	1750019
gnog	1768012
lxrx	1062822
etw	1322435
dvax	1029142
jbss	880117
dhc	1075415
enva	1529864
ecpg	1084961
akro	1744659
gsky	1712923
for	1406587
tmdx	1756262
mitfy	1515160
iiiv	1728688
acel	1698991
bhlb	1108134
wbai	1517496
ihrt	1400891
cdev	1658566
pasg	1787297
stro	1382101
lrn	1157408
oii	73756
imkta	50493
bhe	863436
pump	1680247
ziop	1107421
enta	1177648
nhc	1047335
inbx	1739614
chi	1171471
kref	1631596
vnda	1347178
clls	1627281
labl	819220
ospn	1044777
ulnv	1605810
nxrt	1620393
gogo	1537054
swbi	1092796
awf	906013
gabc	714395
le	799288
cmgr	1389518
schn	912603
cts	26058
ccf	830524
ahh	1569187
dgnr	1818201
ffwm	1413837
grbk	1373670
dyn	1818794
bdtx	1701541
myrg	700923
cown	1466538
lca	1844642
sibn	1459839
plce	1041859
vtiq	1823884
rna	1599901
cry	784199
cara	1346830
boom	34067
best	1709505
ruby	1709401
schl	866729
step	1796022
ameh	1083446
viot	1742770
gldd	1372020
oec	1609804
vivo	794172
ffc	1174164
apog	6845
xone	1561627
ofg	1030469
icpt	1270073
tpre	1576018
gan	1799332
gthx	1560241
lind	1512499
cpe	928022
aod	1379400
vet	1293135
mbin	1629019
agro	1499505
aosl	1387467
dht	1331284
bchg	1732409
petq	1668673
resi	1555039
fph	1574197
clm	814083
lmat	1158895
afin	1568162
vinp	1826286
prvb	1695357
aio	1778114
banc	1169770
svfa	1828478
imos	1123134
desp	1703141
alpp	1606698
gprk	1464591
myi	883412
np	1296435
oprx	1448431
msgn	1469372
parr	821483
rdnt	790526
orla	1680056
lc	1409970
cet	18748
gam	40417
ghld	1821160
smp	93389
tpb	1290677
jpc	1216583
cco	1334978
avid	896841
cnob	712771
adap	1621227
ghvi	1819394
ih	1814423
eig	1379041
krny	1617242
sol	1417892
hexo	1690947
sph	1005210
eim	1176984
ebix	814549
audc	1086434
hmst	1518715
brbr	1772016
gof	1380936
ptnr	1096691
crtx	1662774
iesc	1048268
gpre	1309402
bkd	1332349
sfl	1289877
holi	1357450
stng	1483934
gel	1022321
acic	1824502
ctagy	1450009
vrex	1681622
pthiy	1520253
grvy	1313310
odt	1717452
cgen	1119774
pahc	1069899
prdo	1046568
lhdx	1652724
osw	1758488
pml	1170299
tpc	77543
csr	798359
wnc	879526
ipod	1818876
ortx	1748907
kopn	771266
bcov	1313275
hfwa	1046025
mepw	1627452
cxw	1070985
rpt	842183
ainv	1278752
epix	1633932
gogl	1029145
gato	1517006
merc	1333274
kyn	1293613
rbcaa	921557
btbt	1710350
ivr	1437071
plse	1625101
gsg	1332174
bcsf	1655050
geo	923796
avxl	1314052
xog	1655020
ffntf	1783875
rnlx	1811115
prts	1378950
crmt	799850
agm	845877
ten	1024725
altm	1692787
nex	1688476
tdf	919893
cris	1108205
ande	821026
tcx	909494
ebsb	1600125
dbi	1319947
mnrl	1745797
ozsc	1679817
ckh	859598
cars	1683606
prta	1559053
uht	798783
kalv	1348911
ra	1655099
tig	1801754
prty	1592058
ntus	878526
vvi	884219
arzty	1423210
ccx	1774675
jqc	1227476
ocsl	1414932
ofix	884624
vygg	1822877
boac	1818089
cubi	1488813
vmo	884152
rdus	1428522
atha	1620463
rnwey	1361369
trtx	1630472
axgn	805928
amph	1297184
bhk	1160864
leap	1818346
thq	1604522
swdhy	1531006
etm	1067837
grc	42682
phar	1828316
coll	1267565
awh	926617
agc	1823340
vbiv	764195
bfs	907254
erii	1421517
ciic	1789760
nga	1815495
avan	1819608
dnn	1063259
rngtf	1431852
wetf	880631
knl	1011570
radi	1810739
acco	712034
drd	1023512
wrld	108385
sspk	1779474
cnnc	1410187
igr	1268884
wftlf	1603923
pam	1469395
uscr	1073429
gilt	897322
mcf	1071993
sft	1762322
wlkp	1604665
mrus	1651311
asix	1673985
goss	1728117
wash	737468
phk	1219360
love	1701758
hmhc	1580156
sii	1512920
fosl	883569
hngr	722723
qep	1108827
dms	1725134
pfbc	1492165
nx	1423221
plab	810136
chuy	1524931
agen	1098972
kdmn	1557142
vgac	1804591
clnn	1822791
slca	1524741
sri	1043337
emd	1227862
ueic	101984
forr	1023313
vtol	1525221
bcx	1506289
cii	1278895
kelya	55135
casa	1333835
lgorf	1400438
cai	1388430
delky	1361371
mgic	876779
talo	1724965
nie	1383441
alpc	1616736
revg	1687221
slrc	1418076
nls	1078207
actc	1820630
obnk	1516912
dac	1369241
ccd	1602584
alp-pq	3153
arlp	1086600
hbnc	706129
tgi	1021162
kavl	1762239
rbac	1815184
hlx	866829
pbfx	1582568
angn	1601485
atrs	1016169
npacy	1450276
uslm	82020
ac	1642122
aegn	353020
tsc	1380846
xent	1271214
gdyn	1743725
amrx	1723128
adtn	926282
mye	69488
lbai	846901
bcor	1068875
pae	1720821
sln	1479615
bvs	1665988
hlit	851310
gci	1579684
fi	1575828
arr	1428205
kop	1315257
tcs	1411688
caap	1717393
arch	1037676
sohu	1734107
rigl	1034842
bedu	1696355
osur	1116463
bq	1815021
haac	1824013
vray	1597313
bpiry	1437441
cbb	716133
agx	100591
fanh	1413855
ango	1275187
abtx	1642081
tgs	931427
rfp	1393066
cvm	725363
apr	1735803
ruth	1324272
evlo	1694665
stfc	874977
ctrn	1318484
spwh	1132105
goac	1816176
ogi	1620737
hfro	1710680
wiw	1267902
ngms	1821349
calt	1795579
aan	1821393
atex	1304492
nwli	1635984
pand	1807901
ll	1396033
abst	1071058
htd	1260041
bmtc	802681
echo	1426945
ncbs	1174850
uuuu	1385849
anab	1370053
vxrt	72444
by	1702750
gim	828803
mod	67347
mmx	1773250
ufcs	101199
rfl	1713863
npk	80172
tbi	768899
esgc	1532981
dfin	1669811
nog	1104485
pfn	1296250
espr	1434868
uvsp	102212
nvgi	1500122
ambc	874501
hzac	1817071
hstm	1095565
togl	1378125
mmrty	1412481
cpac	1221029
fpac	1829426
untc	798949
nmco	1774342
aeri	1337553
rc	1527590
cmtl	23197
asti	1350102
pll	1728205
tile	715787
ldp	1548717
pddtf	1718226
ncty	1296774
atni	879585
wimi	1770088
nkx	1195738
scsc	918965
alt	1326190
clsk	827876
crzo	1040593
iim	885601
aiv	922864
gsbc	854560
umh	752642
atom	1420520
sp	1059262
clw	1441236
tcpc	1370755
smlr	1554859
nfbk	1493225
vapo	1253176
tuwoy	1145678
agcb	1830232
bpyu	1496048
aten	1580808
gco	18498
nink	1567388
hzon	1821788
sboey	1578955
grsv	1816816
ctbi	350852
pstx	1661460
ecom	1169652
mgtx	1735438
cmrx	1117480
pcn	1160990
glt	41719
srdx	924717
boe	1320375
cir	1091883
mrc	1439095
fthm	1753162
dgii	854775
vgm	880892
vkq	877463
qd	1692705
cbtx	1473844
fbms	947559
tars	1819790
dmyd	1816101
kodk	31235
albo	1322505
new	1726189
efc	1411342
capl	1538849
cyd	932695
ff	1337298
qiwi	1561566
loco	1606366
treb	1805833
peri	1338940
dmrc	1438231
hsii	1066605
scvl	895447
grts	1656634
imtx	1809196
vta	1393662
hone	1769617
clvs	1466301
usat	896429
wtre	1601669
cfii	1811856
good	1234006
pdt	855886
axdx	727207
mx	1325702
glp	1323468
pets	1040130
cgbd	1544206
amsc	880807
solo	1637736
etj	1395325
mitk	807863
fuv	1558583
kcac	1841304
tlmd	1791091
duo	1750593
kdny	1435049
qcrh	906465
rekr	1697851
pzn	1399249
bfk	1137393
wina	908315
trst	357301
alta	1636286
vslax	853180
lcy	1822492
akus	1722271
thr	1489096
iqi	885125
myd	879361
bit	1562818
tshmy	1503526
zyxi	846475
hwkn	46250
lpg	1596993
bto	925683
hvt	216085
eoi	1300391
cfiv	1825249
wttr	1693256
dco	30305
akts	1584754
one	1722380
nsrpf	1536674
txmd	25743
vec	1601548
pdfs	1120914
vspr	1818093
vsbc	1697884
trit	1819876
cfb	1458412
nid	1557915
gmre	1533615
cutr	1162461
jg	1737339
ulh	1308208
nbr	1163739
ffic	923139
swir	1111863
afib	1522860
bcel	1532346
rev	887921
sptn	877422
utl	755001
syrs	1556263
amswa	713425
trmd	1655891
sos	1346610
adn	1744494
vvr	1059386
fnko	1704711
hcci	1403431
afmd	1608390
thry	1556739
gden	1071255
dtil	1357874
pace	1819404
gmtx	1816736
tsia	1826000
gern	886744
eth	896156
ubp	1029800
hio	910068
rada	761238
cpf	701347
fmac	1822219
qell	1821171
snpr	1819584
cal	14707
cps	1320461
yj	1759614
cbat	1117171
blx	890541
cldt	1476045
dbvt	1613780
ctrm	1720161
nmgrf	1649752
fvti	1626745
iva	1756594
ardx	1437402
csv	1016281
gdlc	1729997
tpco	1593195
lqdt	1235468
pebo	318300
curo	1711291
cass	708781
bgy	1393299
spaq	1838527
ldl	60977
apxt	1777921
ke	1606757
jih	1787791
nbb	1478888
aspn	1145986
vcv	895531
bbdc	1379785
orbc	1361983
cac	750686
nptn	1227025
bdsx	1439725
strl	874238
bcei	1509589
muc	1051004
chw	1396277
mgi	1273931
ghy	1554697
gmda	1600847
gsm	1639877
amtb	1734342
nbtx	1760854
avk	1219120
sify	1094324
ssdt	1673504
huiz	1778982
fmcb	1085913
rmni	1635282
spnv	1825024
egrx	827871
rsva	1828318
fmbh	700565
axti	1051627
avd	5981
rlmd	1553643
bbar	913059
akba	1517022
ryi	1481582
cdxc	1386570
iiin	764401
fhtx	1822462
ipv	1789029
xxii	1347858
nssc	69633
oxlc	1495222
titn	1409171
flnt	1460329
mmd	1518557
gpmt	1703644
nxj	1087786
krp	1657788
mtem	1183765
smmt	1599298
pvac	77159
bgb	1546429
mpx	1129155
mvf	835948
blbd	1589526
idya	1676725
mux	314203
frx	1826889
hec	1803901
thff	714562
sldb	1707502
hbia	732417
expc	1779128
mcs	62234
voxx	807707
lkco	1487839
hix	1058239
tclry	1080259
eqos	1790515
prth	1653558
ggn	1313510
harp	1708493
sftw	1753539
snse	1829802
aciu	1651625
aqb	1603978
aplt	1697532
imxi	1683695
zixi	855612
rvp	946563
tgb	878518
xnet	1510593
blw	1233681
ifn	917100
xbit	1626878
bzh	915840
wifi	1169988
vhc	1082324
